GNSS,GUKN,23.6459,120.5888,192.36
GNSS,GUKW,24.2022,121.0066,777.62
GNSS,HAN2,24.6340,121.7168,108.93
GNSS,HANS,24.6095,121.6872,194.86
GNSS,HENC,22.0039,120.7464,46.56
GNSS,HLIU,23.7930,120.9942,607.69
GNSS,HNSN,24.3377,121.3081,2003.05
GNSS,HOPN,24.1708,120.8949,563.81
GNSS,HRGN,23.5553,121.4051,257.52
GNSS,HSIN,24.8278,121.0143,48.86
GNSS,HSUE,24.2806,121.0265,2629.79
GNSS,HUAL,23.9754,121.6135,46.32
GNSS,HUAN,24.1435,121.2726,3421.62
GNSS,HUAP,24.3090,121.7494,43.00
GNSS,HUYS,24.0923,121.0294,855.81
GNSS,ILAN,24.7640,121.7566,28.64
GNSS,JLUT,22.3300,120.6228,29.98
GNSS,JSAN,23.7612,120.6809,192.57
GNSS,JSU2,23.4924,121.4237,121.28
GNSS,JSUI,23.4920,121.4239,119.21
GNSS,JYAN,24.2425,121.2263,1967.48
GNSS,KASU,22.8102,120.6330,189.33
GNSS,KSH2,24.7761,121.1761,168.51
GNSS,KSHI,24.7767,121.1760,168.35
GNSS,KUA2,23.0496,121.1634,270.94
GNSS,KUAN,23.0497,121.1642,252.20
GNSS,KYI2,25.0410,121.0805,32.42
GNSS,KYIN,25.0410,121.0804,32.10
GNSS,LANB,22.0372,121.5581,348.76
GNSS,LANY,22.0373,121.5581,347.97
GNSS,LAOL,22.4119,120.6873,1059.74
GNSS,LGU2,22.9938,120.6350,292.63
GNSS,LGUE,22.9929,120.6354,268.91
GNSS,LIKN,22.7586,120.5279,63.44
GNSS,LNK2,25.0776,121.3772,282.99
GNSS,LNKO,25.0764,121.3782,266.42
GNSS,LONT,22.9063,121.1306,203.59
GNSS,LTUN,24.7000,121.7716,28.07
GNSS,LUGU,23.7523,120.7477,496.81
GNSS,LUSN,24.0352,121.1860,1448.12
GNSS,MFEN,24.0822,121.1725,2237.06
GNSS,MIAO,24.5834,120.8103,171.11
GNSS,MLO1,22.9000,120.5538,75.35
GNSS,MUDA,22.1761,120.8372,308.24
GNSS,NAAO,24.4493,121.8102,25.96
GNSS,NDHU,23.8972,121.5508,57.01
GNSS,NHSI,23.4062,121.4530,137.35
GNSS,NIPU,23.2433,121.4121,68.05
GNSS,NIUT,24.6348,121.5616,386.66
GNSS,NJO2,22.5038,120.5713,51.74
GNSS,NJOU,22.5039,120.5714,52.14
GNSS,NSAN,24.4282,121.3828,1132.43
GNSS,NSHE,24.2258,120.8009,487.57
GNSS,PAKU,23.9157,120.6360,432.02
GNSS,PAO2,24.7080,120.9231,85.24
GNSS,PAOS,24.7149,120.9503,96.49
GNSS,PEIN,22.8011,121.1231,76.54
GNSS,PENL,24.5388,120.9760,659.56
GNSS,PEPU,24.0179,121.6103,36.02
GNSS,PLA2,24.5788,121.0864,1126.38
GNSS,PLAN,24.5790,121.0866,1122.80
GNSS,PLIN,24.9336,121.7140,271.04
GNSS,PNLA,24.5429,120.9705,488.19
GNSS,PUS2,23.9702,120.5258,46.93
GNSS,PUSN,23.9649,120.5201,38.97
GNSS,SAN2,24.4136,120.7692,328.82
GNSS,SAND,22.7173,120.6406,203.23
GNSS,SANI,24.4143,120.7687,335.55
GNSS,SANJ,25.2608,121.5009,74.21
GNSS,SANL,23.6645,120.7686,1691.68
GNSS,SFON,24.9329,121.0102,52.82
GNSS,SGUN,24.2716,120.6919,196.01
GNSS,SHLU,24.1444,120.5783,297.53
GNSS,SHUL,23.7876,121.5627,57.90
GNSS,SINL,22.9083,121.2546,96.47
GNSS,SLIN,23.8119,121.4414,202.72
GNSS,SLNP,24.7531,121.6356,491.87
GNSS,SONA,24.3978,120.9858,1353.84
GNSS,SPAO,24.2050,121.4849,984.50
GNSS,STA1,24.6356,120.9793,149.82
GNSS,STAN,24.4873,120.8731,767.28
GNSS,SUA2,24.6157,121.8477,25.84
GNSS,SUAO,24.5924,121.8671,24.28
GNSS,SUC2,24.2915,120.9091,582.67
GNSS,SUCH,24.2911,120.9076,567.42
GNSS,SUN1,23.8812,120.9083,1036.19
GNSS,SYAN,23.2480,120.9868,2327.38
GNSS,TACC,25.0073,121.0486,42.50
GNSS,TAIP,25.0345,121.6732,527.06
GNSS,TAN2,25.1785,121.4314,68.34
GNSS,TANS,25.1815,121.4269,30.48
GNSS,TATA,23.4814,120.8871,2651.39
GNSS,TCHN,24.8536,121.8302,26.34
GNSS,TEGS,24.3562,120.6550,255.92
GNSS,THAI,24.6071,121.2956,1520.33
GNSS,TMAL,22.6489,120.9599,1189.19
GNSS,TSHI,25.2569,121.6328,50.37
GNSS,TSIO,24.4728,120.7041,63.65
GNSS,TSLN,23.6343,120.7194,1602.48
GNSS,TTCS,23.1249,121.2151,312.86
GNSS,TTUN,22.7645,121.0807,100.29
GNSS,TUCN,24.5748,121.4961,395.18
GNSS,TUNM,23.9652,121.4936,195.08
GNSS,WALI,25.1758,121.6894,41.30
GNSS,WAN2,25.1690,121.6373,370.84
GNSS,WANC,23.1868,120.5263,341.69
GNSS,WANL,25.1694,121.6376,370.39
GNSS,WANS,23.6075,120.8852,942.50
GNSS,WDAN,22.6061,120.5043,36.46
GNSS,WFEN,24.0419,120.6995,102.81
GNSS,WIPN,24.6746,121.0586,210.74
GNSS,WUKU,25.1173,121.4007,225.88
GNSS,YAME,24.9085,121.1853,218.85
GNSS,YENL,23.9035,121.6018,88.23
GNSS,YLSS,24.6679,121.6530,123.32
GNSS,YNTS,24.8617,121.7789,487.04
GNSS,YUL1,23.3214,121.3002,197.57
GNSS,YULI,23.3409,121.3011,208.27
GNSS,YUSN,23.4873,120.9591,3879.64
GNSS,ZUZH,25.1624,121.5438,238.00
CWASN,ALS,23.5084,120.8134,2417.00
CWASN,ANP,25.1828,121.5293,836.00
CWASN,BAC,24.9975,121.4418,15.00
CWASN,BGSB,24.0570,120.6106,107.00
CWASN,CHK,23.0978,121.3731,37.00
CWASN,CHKH,23.1918,121.3957,11.00
CWASN,EAH,24.3294,121.7393,56.00
CWASN,EAS,22.3820,120.8564,457.00
CWASN,ECB,23.3163,121.4512,63.00
CWASN,ECL,22.5957,120.9617,88.00
CWASN,ECS,23.0952,121.2192,286.00
CWASN,EDH,22.9725,121.3040,46.00
CWASN,EGC,23.7078,121.5476,9.00
CWASN,EGFH,23.6689,121.4275,126.00
CWASN,EGS,24.8427,121.9437,20.00
CWASN,EHD,23.1488,121.2061,295.00
CWASN,EHP,24.3090,121.7494,27.00
CWASN,EHYH,23.4940,121.3451,173.00
CWASN,ELD,23.1871,121.0251,1058.00
CWASN,ENA,24.4259,121.7490,123.00
CWASN,ENA1,24.4494,121.8102,4.00
CWASN,ENAH,24.4494,121.8102,4.00
CWASN,ENLB,23.9036,121.6017,71.00
CWASN,ESA,24.5757,121.8439,48.00
CWASN,ESL,23.8120,121.4416,180.00
CWASN,ETLH,24.2068,121.4817,1005.00
CWASN,ETM,23.9659,121.4928,170.00
CWASN,EWT,24.4450,121.7783,40.00
CWASN,EYUL,23.3472,121.3191,138.00
CWASN,HEN,22.0038,120.7460,26.00
CWASN,HSN,24.8283,121.0142,31.00
CWASN,HSN1,24.7786,121.0182,91.00
CWASN,HWA,23.9750,121.6135,18.00
CWASN,ILA,24.7638,121.7563,11.00
CWASN,KSHI,24.7771,121.1753,147.00
CWASN,LAY,22.0373,121.5581,309.00
CWASN,LDU,22.6733,121.4692,17.00
CWASN,NANB,24.4275,121.7498,112.00
CWASN,NCU,24.9671,121.1869,131.00
CWASN,NCUB,24.9670,121.1870,134.00
CWASN,NCUH,24.9679,121.1849,127.00
CWASN,NDS,24.6340,121.7168,88.00
CWASN,NDXH,24.9061,121.2816,165.16
CWASN,NFF,24.6319,121.1178,427.00
CWASN,NFXH,24.7972,121.3640,314.62
CWASN,NHDH,24.9596,121.5251,22.00
CWASN,NHW,25.0068,121.0476,21.00
CWASN,NJD,24.7357,121.0881,131.00
CWASN,NJN,24.6836,120.8703,11.00
CWASN,NJS,25.2258,121.6377,18.75
CWASN,NLCH,25.0647,121.2782,40.71
CWASN,NLKH,25.0739,121.3956,267.09
CWASN,NML,24.5649,120.8258,50.00
CWASN,NMLH,24.5374,120.7909,179.00
CWASN,NNS,24.4374,121.3813,1148.00
CWASN,NNS1,24.4284,121.3829,808.00
CWASN,NNSH,24.4283,121.3827,1106.00
CWASN,NOU,25.1494,121.7733,16.00
CWASN,NPLH,24.9392,121.7119,203.73
CWASN,NPXH,25.0260,121.7373,229.26
CWASN,NSDH,24.9558,121.6312,407.92
CWASN,NSG,25.0349,121.8629,27.00
CWASN,NSJH,25.0433,121.4524,10.47
CWASN,NSK,24.6737,121.3666,685.00
CWASN,NST,24.6296,121.0088,173.00
CWASN,NSX,24.9391,121.3743,37.32
CWASN,NSY,24.4144,120.7697,299.00
CWASN,NSZ,25.2270,121.5380,421.23
CWASN,NTS,25.1644,121.4492,15.00
CWASN,NWF,25.0715,121.7814,728.00
CWASN,NWL,24.7776,121.5020,403.68
CWASN,NWLH,24.8490,121.5501,260.07
CWASN,NXZ,25.0765,121.6403,40.72
CWASN,PTSB,24.4469,120.7048,202.00
CWASN,SANB,24.3978,120.9858,1354.00
CWASN,SCZ,22.3703,120.6282,66.00
CWASN,SEB,21.9009,120.8551,32.00
CWASN,SGS,23.0804,120.5909,279.00
CWASN,SHUL,23.7875,121.5627,34.00
CWASN,SLBB,24.7538,121.6356,490.00
CWASN,SML,23.8813,120.9082,999.00
CWASN,SMS,22.0205,120.8372,45.00
CWASN,SSD,22.7443,120.6401,148.00
CWASN,SSP,22.4835,120.5681,38.00
CWASN,STY,23.1607,120.7656,642.00
CWASN,STYH,23.1793,120.7811,624.00
CWASN,TAP1,25.0377,121.5138,15.00
CWASN,TAW,22.3559,120.9036,11.00
CWASN,TAWH,22.3398,120.8880,24.00
CWASN,TCU,24.1456,120.6841,89.00
CWASN,TIPB,24.9719,121.8255,399.00
CWASN,TTN,22.7522,121.1549,12.00
CWASN,TWH,22.6750,121.4840,50.00
CWASN,WBTH,24.1664,120.7099,116.47
CWASN,WCH1,24.0718,120.5468,17.00
CWASN,WCHH,24.0795,120.5582,25.00
CWASN,WCKO,23.4386,120.6047,233.00
CWASN,WCS,24.0566,120.9117,358.00
CWASN,WDJ,24.3478,120.6403,99.00
CWASN,WDL,23.7149,120.5385,52.00
CWASN,WDLH,23.6888,120.5381,54.00
CWASN,WFEN,24.0420,120.6995,85.95
CWASN,WGK,23.6844,120.5703,80.00
CWASN,WHLH,24.3055,120.7252,227.03
CWASN,WHY,23.6961,120.8532,495.00
CWASN,WLJH,24.2045,120.5214,5.50
CWASN,WLTB,24.8526,121.2524,27.00
CWASN,WNT,23.8766,120.6925,113.00
CWASN,WPL,24.0124,120.9573,465.00
CWASN,WTP,23.2438,120.6223,555.00
CWASN,WWC,24.2566,120.5234,5.00
CWASN,WYL,23.9605,120.5799,26.00
CWASN,YUS,23.4873,120.9594,3856.00
CWASN,ZUZH,25.1623,121.5447,612.00
